article_id,date,category,author,title,content,viral
37222,2016-05-23,talk.politics.mideast,Author_45,[After a small refresh Hasan got on the track again.] |> |>,"[After a small refresh Hasan got on the track again.] |> |> I get the impression Hasan realized he goofed and is now |> |> trying to drop the thread. Let him. It might save some |> |> miniscule portion of his sorry face. |> Not really. since i am a logical person who likes furthering himself |> from any ""name calling"", i started trashing any article that contains |> such abuses without responding to, and sometimes not even reading articles |> written by those who acquired such bad habits from bad company! |> |> Ah, but in my followup...",0
72094,2015-12-08,rec.autos,Author_34,"Hey! What's this Hudson crap? Actually, the only place my car has","Hey! What's this Hudson crap? Actually, the only place my car has ever been broken into was in Hudson at my in-laws (in their driveway). Took my Vuarnets and some change. Damn kids. Regards, Brian bqueiser@magnus.acs.ohio-state.edu ------------------------------------------------------------------------ I am the engineer, I can choose K....",1
78517,2016-06-20,rec.autos,Author_40,"I've been asking myself this same question for the past year, so,","I've been asking myself this same question for the past year, so, if/when you find out, would you please share the magistic answer with me.. The way I see it right now, work twice as hard so you can have both. cheers :)...",1
87992,2015-03-12,rec.autos,Author_5,"Just found a great deal on a Clifford Delta car alarm, $450","Just found a great deal on a Clifford Delta car alarm, $450 installed. Comes with glass break sensor, motion detector, and shock detector. Does anyone have one of these alarms? Are they any good? From the looks of it, its about the best on the market for the price. It's also on sale, so that's another reason to get it. I think I'll be saving almost $200. Any opinions?...",1
52516,2015-02-17,rec.autos,Author_4,I bought an Intrepid about two months ago and am very happy,I bought an Intrepid about two months ago and am very happy with it. Lots of room inside and even with the smaller engine it has enough power for me. The only problem I found was a small selection on the dealer's lots. They are hot sellers around here....,1
27197,2015-08-18,talk.politics.mideast,Author_14,The Greeks did try to invade Cyprus just before the Turkish intervention:,The Greeks did try to invade Cyprus just before the Turkish intervention: They failed. Just for your info....,0
65519,2015-12-29,rec.autos,Author_27,My last car had T-Tops (BIG T-Tops). My current car is a,"My last car had T-Tops (BIG T-Tops). My current car is a convertible. IMHO, if you're after that 'convertible feel', T-Tops, open-top, sunroofs, moonroofs, whatever, just don't cut it. There's no substitute for a convertible. If you're not after that sun beating down on you, the wind in your hair and teeth, the flopsum and jetsum getting in the car and the noises associated with the whooshing of the wind, you're not after that 'convertible feel'. So go with something with at least a hole above the driver but don't call it a convertible. And I do wonder how those...",1
74752,2015-08-31,talk.politics.mideast,Author_2,What say you and Nick go somewhere else with this shool yard,What say you and Nick go somewhere else with this shool yard crap....,0
91675,2016-07-01,rec.autos,Author_4,The European version is called 200 SX and have a 1.8 liter,The European version is called 200 SX and have a 1.8 liter engine with turbo and have more power than the US version ( 169 HP ); it goes from 0 to 100 Km/h in 7.5 sec and have a top speed of 225 Km/h ( 140 miles/h ). I just purchased one ( new ) and I am looking for a repair book. I could not find one in FRANCE and GERMANY; does anybody knows where to find one ? Is there one in the UK ? Probabaly no use to look in the US as the 240 SX...,1
65392,2015-06-13,rec.autos,Author_22,A friend had a Ford Taunus (era early 60's) that *did* have,A friend had a Ford Taunus (era early 60's) that *did* have a V4 in it. I lost a bet on it. I find it hard to believe there are no *recent* cars with a V4 in them. Any *recent* ones? Spiros...,1
73904,2015-07-06,rec.autos,Author_14,"I think the Manta is the European name for the ""GT."" I'm","I think the Manta is the European name for the ""GT."" I'm pretty sure that the only Kadett's sold here were/are the Pontiac LeMans. I think the GT is just an early '70s to mid '70s Manta....",1
56636,2015-08-22,talk.politics.mideast,Author_36,".... Thanks for posting the references. I do not normally read t.p.m.,",".... Thanks for posting the references. I do not normally read t.p.m., and I posted my request for references because Jim's article was cross-posted to soc.culture.jewish. Allegations of Jewish disrespect for the objects and buildings of other religions are one of antisemitic stereotypes that permeate western culture, and rumors of church and Host desacration probably caused more pogroms than blood libel. The stereotypes that pervade our culture create cognitive illusions that reify those stereotypes. Therefore any claim that appears to reify a stereotype should be treated by decent people with utmost suspicion until and unless documented. If such a claim...",0
84140,2016-04-13,talk.politics.mideast,Author_48,"Subject: Re: Europe vs. Muslim Bosnians From: Satya Prabhakar, prabhak@giga.cs.umn.edu Date: Wed,","Subject: Re: Europe vs. Muslim Bosnians From: Satya Prabhakar, prabhak@giga.cs.umn.edu Date: Wed, 12 May 1993 15:50:31 GMT BIGOTRY"" Muslims, This kind of racialist generalization is utterly inappropriate. SOME Bosnian Muslims cooperated with the Nazis in World War 2. Other Bosnian Muslims risked their lifes to hide Jews from the Nazis and Ustashe, and those Jews who survived the war remember that. In fact the Jewish leader in Sarajevo has remained there saying he wants to repay the debt to the Bosnian Muslims that saved so many Jewish lives in WW2. Similarly, SOME Serbs are ""doing"" to Muslims now. This is...",0
21629,2016-10-13,rec.autos,Author_46,We're considering getting a Ford Explorer XLT with 4WD and we have,"We're considering getting a Ford Explorer XLT with 4WD and we have the following questions (All we would do is go skiing -- no off-roading): 1. With 4WD, do we need the ""performance axle"" - (limited slip axle). Its purpose is to allow the tires to act independently when the tires are on different terrain. 2. Do we need the all-terrain tires (P235/75X15) or will the all-season (P225/70X15) be good enough for us at Lake Tahoe? Thanks, Tom -- =========================================================================== Tom Shou Silicon Graphics shou@asd.sgi.com 2011 N. Shoreline Blvd. 415-390-5362 MS 8U-815 415-962-0494 (fax) Mountain View, CA 94043...",1
49163,2016-10-29,talk.politics.mideast,Author_13,From: Center for Policy Research <cpr> Subject: Rabin and his Palestinians kapos,"From: Center for Policy Research <cpr> Subject: Rabin and his Palestinians kapos Rabin's plans for a Palestinian police (from The Other Front, Alternative Information Center, Jerusalem, 5 May 1993) ""The decision to view the setting up of a local police force for (sic) the Palestinians as the central issue for deliberation at the peace talks to be resumed next week - even before subjects like elections in the territories and areas of juridiction in the framework of autonomy - is a sign of the Israeli government's serious attitude towards the peace process. ""The setting up of a police force is...",0
98643,2016-11-10,rec.autos,Author_42,"Well, I never wrote that I would act as you described. I","Well, I never wrote that I would act as you described. I stated that I would not block a would-be passer. I would not block a would-be passer ""for their own good"" or for any reason other than I was prevented from doing so due to the traffic circumstance. I fail to see how deterring a passer under these circumstance would IN ANY WAY decrease YOUR chances of being involved in an accident, fatal or otherwise. In fact, I could imagine how blocking a would-be passer would actually INCREASE your chances of being ""offed"" or involved in an accident, especially...",1
72701,2016-11-09,rec.autos,Author_34,"Personally, i wouldn't use the $1.29 product from KMart. I knew about","Personally, i wouldn't use the $1.29 product from KMart. I knew about this previously, but this past weekend on PBS's MotorWeek Pat Goss (their resident tech type) discussed these products, and recommends not using them (i.e, the non-isopropyl alcohlo based injector cleaners). Supposedly only the isopropyl based cleaners actually remove moisture from your fuel tank as they clean your injectors. And although the others (ethyl based) do clean injectors they also cause rubber components in the fuel system to deteriorate, and they don't mix well with water to help remove it from the fuel system. I use a product recommended...",1
70150,2015-06-16,talk.politics.mideast,Author_42,Why does the Center For Policy Research pose such unbelievably stupid and,"Why does the Center For Policy Research pose such unbelievably stupid and loaded questions to this newsgroup. What are you? - a think tank, or a fish tank? Every time I start to believe I have seen the outer boundaries of your stupidity, you come up with one step beyond. When will it end, man? Can you actually have brain enough to dress and feed yourself each morning?...",0
11947,2015-05-15,talk.politics.mideast,Author_23,"Atrocity Reports Horrify Azerbaijan : ""Azeri officials who returned from the seen","Atrocity Reports Horrify Azerbaijan : ""Azeri officials who returned from the seen to this town about nine miles away brought back three dead children, the backs of their heads blown off... 'Women and children had been scalped,' said Assad Faradzev, an aide to Karabagh's Azeri governor. Azeri television showed pictures of one truckload of bodies brought to the Azeri town of Agdam, some with their faces apparently scratched with knives or their eyes gouged out."" Brian Killen (Reuters) The Washington Times, 3/3/92 Killings Rife in Nagorno-Karabagh, Moldova: ""Journalists in the area reported seeing dozens of corpses, including some of the...",0
49472,2016-11-08,rec.autos,Author_32,Right. In the thirties both Buick and Packard had two spares mounted,"Right. In the thirties both Buick and Packard had two spares mounted in wells in the front fenders. Of course that was back when the front fenders were long enough to provide room. There were a couple of other marques that did this as well, but memory fades....",1
14278,2015-10-26,rec.autos,Author_15,My 85 Caprice Classic with 120K+ miles has finally reached the threshold,"My 85 Caprice Classic with 120K+ miles has finally reached the threshold of total number of mechanical problems that I am forced to post :). Anyone out there who might be able to give me some pointers on one or more of the below, please e-mail or post! 1. When making turns, especially when accelerating, there is usually a loud ""thunk"" from the rear of of the car. Sounds like it could be the differential. What could cause this? Is the differential going bad? I recently had the differential fluid changed, and it DID have tiny metal bits in it....",1
48652,2016-06-27,talk.politics.mideast,Author_30,WASHINGTON (UPI) -- A senior State Department official on Tuesday ruled out,"WASHINGTON (UPI) -- A senior State Department official on Tuesday ruled out any softening of U.S. attitudes toward Iraq but said relations with Iran's Islamic regime could improve substantially if that government disassociates itself from international terrorism. ``Despite the name-calling and the harsh rhetoric from across the Gulf, despite all this, we do not take a position of permanent hostility towards the Islamic Republic of Iran,'' David Mack, deputy assistant secretary for Near Eastern Affairs, said. The primary U.S. objection is ``Iran's international behaviour'' which includes ``extending support of violence'' to disrupt the Arab Israeli peace process and its rapid...",0
18163,2016-08-04,talk.politics.mideast,Author_28,"They certainly never CALLED themselves ""Palestinians"" Coming from a soldier that can't","They certainly never CALLED themselves ""Palestinians"" Coming from a soldier that can't surprise you. Eitan is now in charge of Tsomet, and there's a reason why he only gets a few votes every year: They only elect him because he is squeaky clean, no corruption. I'm ignorant. What's New Statesman? Oh, those Crafty Jews again! When will you learn, anti-Semite from Iceland. Let's face it, in 1967, what other view was there? The penniless could mean anyone, big guy. Grow up. I hate your brackets. They gave them advance warning. Not like the PLO, eh? Yeah, yeah. More brackets. Am...",0
74004,2016-07-13,talk.politics.mideast,Author_12,You really belong to the 25-30% of ignorants in USA who don't,"You really belong to the 25-30% of ignorants in USA who don't know what the Holocaust (""Shoa"" should be the real word) was. First you write in Message-ID: <1993Apr24.203620.6531@Virginia.EDU> Date: Sat, 24 Apr 1993 20:36:20 GMT ^^^^^^^ and later, as somebody informed you about your gross mistake, you write in Message-ID: <1993Apr25.181351.1373@Virginia.EDU> Date: Sun, 25 Apr 1993 18:13:51 GMT ^^^^^^^^ instead of Joseph GOEBBELS. And you dare to say that you ""know more about Nazi Germany than most people (maybe including ""us"")"" ? I'm sure you learned the history of Nazi Germany AND Austria from your family. Trying to make...",0
91968,2015-02-22,talk.politics.mideast,Author_40,"Turkish Historical Revision in auto-scribal residue <9305091835@zuma.UUCP>, sera@zuma.UUCP (Serdar Argic), posted the","Turkish Historical Revision in auto-scribal residue <9305091835@zuma.UUCP>, sera@zuma.UUCP (Serdar Argic), posted the following: [(*] Source: ""Adventures in the Near East"" by A. Rawlinson, Jonathan Cape, [(*] 30 Bedford Square, London, 1934 (First published 1923) (287 pages). [(*] (Memoirs of a British officer who witnessed the Armenian genocide of 2.5 [(*] million Muslim people) Bull! [(*] p. 184 (second paragraph) [(*] [(*] ""I had received further very definite information of horrors that [(*] had been committed by the Armenian soldiery in Kars Plain, and as [(*] I had been able to judge of their want of discipline by their [(*] treatment...",0
34100,2015-08-14,talk.politics.mideast,Author_34,"So I should be very comfortable that 500,000,000 people want to convert","So I should be very comfortable that 500,000,000 people want to convert me to Islam. Or, to convert me to ANYTHING. There are many types of violence, physical murder is only one. 'Trying' to convert is an insult. It's like trying to tell me that me and/or my God/my lack of God are just crap, that I need a new, 'converted' one. This does not apply for muslims only, of course. Same for jews and for some friendly, nicely dressed neighbours who show on sunday with empty speaches and cheap booklets about some church .... And when the objective is...",0
95394,2016-06-15,rec.autos,Author_29,"I'm no mustang head, but don't the early ones have a simple","I'm no mustang head, but don't the early ones have a simple strut suspension (that is, with no upper A-arm)? Just a strut going down to a lower control arm (single bushing: not an A-arm), with a tension/compression rod locating it in the forward/backward direction? Anyway, simple strut suspensions like this can be lowered just by using shorter springs, cutting the springs, lowering the spring perch or shortening the strut below the perch. In each of these cases, the suspension geometry will suffer because the lower control arms will not be at the intended angle. A spacer placed between control...",1
43438,2015-06-11,talk.politics.mideast,Author_50,Oh....I see...I didn't realize this... I think that perhaps you should print,"Oh....I see...I didn't realize this... I think that perhaps you should print flyers on this topic, and your reasons for thinking the way you do. You should then distribute them amongst the world's population. You see, I don't think there are many people who are aware of this fact. Thank you for telling us the truth. BTW: I would start by sending your flyers to each of the UN officials. Also, after you have distributed your flyers you might consider hiding. You see, I think that once more people read what you think they will have to lock you up...",0
43126,2016-07-14,talk.politics.mideast,Author_31,"True, but maybe not the worst possible - see Algeria. This was","True, but maybe not the worst possible - see Algeria. This was true (and I may add the adjective ""stupid"") until the Intifada. Since then, no serious Israeli leader (including Shamir) really thinks the the occupied territories worth the trouble. The only question became the question of price and other quantitative detail. The best thing the Palestinians can do for themselves these days is to stop the Intifada and try to live as normally as possible (I know, it's hard under occupation). Otherwise people might think that five years of stone throwing (as justified as it may be) has caused...",0
69460,2016-03-05,talk.politics.mideast,Author_22,"Actually, this strife in Yugoslavia goes back a long way. Bosinan Muslims,","Actually, this strife in Yugoslavia goes back a long way. Bosinan Muslims, in collaboration with the Nazis, did to Serbians after the first world war what Serbs are doing to Muslims now. This is not a fresh case of ethnic cleansing but just another chapter in the continuing saga of intense mutual hatred, destruction,... Not taking sides in this perpetual war does not amount to religious bigotry. It could just be helplessness with regards to bringing peace to a region that does not even know the meaning of the word. Satya Prabhakar...",0
37767,2016-03-15,rec.autos,Author_32,I don't remember the formula's off hand as it has been awhile,"I don't remember the formula's off hand as it has been awhile since I took aerodynamics and haven't used the stuff since. The Cd is related to the drag force which is what effects top speed and fuel consumption. When the drag force on the car or aircraft is greater than what the vehicle's engine can overcome it has reached its top speed. (autos of course also have to overcome rolling resistance) Since drag opposes the vehicle's motion, the engine must make up for that by burning more fuel. Anyway, since the geometery of an auto is rather complex, the...",1
41544,2015-01-17,rec.autos,Author_14,: : |> Derek.... : |> : |> There is a tool,": : |> Derek.... : |> : |> There is a tool available to reset the service indicator on BMWs but the lights : |> will come back on after 2-3 weeks. The tool is in fact illegal (in Europe : |> atleast). It is often the case that the unsuspecting punter trots off to buy a : |> used BMW and a few weeks later, all the lights come on! Other than that, I know : |> of no other tool.... anyone else? : |> : Shaz, : : Hmm.. but the service indicators that I have works this...",1
32779,2015-07-11,talk.politics.mideast,Author_48,"Your doubts are unsubstantiated, have some faith in us.. Yes I agree..","Your doubts are unsubstantiated, have some faith in us.. Yes I agree.. Lets say I call my self a XXX. I go and shoot your family in cold blood. Does that mean that XXX is responsible? No. I am. People tend to associate others with color/creed/etc.. it is a form of racism....",0
53236,2015-07-20,talk.politics.mideast,Author_15,I think the Israeli press might be a tad bit biased in,I think the Israeli press might be a tad bit biased in reporting the events. I doubt the Propaganda machine of Goering reported accurately on what was happening in Germany. It is interesting that you are basing the truth on Israeli propaganda....,0
49289,2016-03-07,rec.autos,Author_31,"Hello, I am moving to Houston to go to Rice University for","Hello, I am moving to Houston to go to Rice University for graduate school. I will be living on the corner of S. Mian and University Blvd. I was wondering what kind of liability rates to expect. Here is the relevent info. Sex: Male Age: 23 Status: Single Commute: None, walking. Car: 1982 Ford Crown Victoria, 4 door If anyone can check the above info, or is in a similar situation please E-MAIL me the rates they find out or pay. Thanks for your help in advance....",1
82362,2015-09-03,talk.politics.mideast,Author_21,"To all the readers of talk.politics.mideast,alt.flame,alt.stupidity I am posting this message on","To all the readers of talk.politics.mideast,alt.flame,alt.stupidity I am posting this message on behalf of a staff member at UCDavis whose account had been broken into and used to post offensive messages to all these groups. --Dave ----begin included message from szljubi@othello.ucdavis.edu Please be advised that the person(s) sending to you the inflammatory remarks you have been receiving have been doing so by ILLEGALLY accessing my account. Our campus Information Technology security group has cut off my account's access to this hacker, and every effort is being made to track down this person. I apologize profusely that you have been subjected...",0
18301,2015-02-17,talk.politics.mideast,Author_17,"Source: ""World Alive, A Personal Story"" by Robert Dunn. Crown Publishers, Inc.,","Source: ""World Alive, A Personal Story"" by Robert Dunn. Crown Publishers, Inc., New York (1952). (Memoirs of an American officer who witnessed the Armenian genocide of 2.5 million Muslim people) p. 360. ""At length all shooting petered out. I got on my horse and rode down toward Djul. It burned still but little flame showed now. The way was steep and tough, through dense scrub. Finally on flatter ground I came out suddenly, through alders, on smoldering houses. Across trampled wheat my brothers-in- arms were leading off animals, several calves and a lamb."" p. 361 (fourth paragraph). ""Corpses came next,...",0
56898,2015-02-10,talk.politics.mideast,Author_14,"(1) You know ed,... You're right! Andi shouldn't be comparing Israel to","(1) You know ed,... You're right! Andi shouldn't be comparing Israel to the Nazis. The Israelis are much worse than the Nazis ever were anyway. The Nazis did a lot of good for Germany, and they would have succeeded if it weren't for the damn Jews. The Holocaust never happened anyway. Ample evidence given by George Schafer at Harvard, Dept. of History, and even by Randolph Higgins at NYU, have shown that the Holocaust was just a semitic conspiracy created to obtain sympathy to piush for the creation of Israel. (2) Just kidding. Be careful rj3s. When people start finding...",0
57428,2016-04-16,rec.autos,Author_6,"Well, DRL's are already mandatory for motorcycles...","Well, DRL's are already mandatory for motorcycles......",1
96772,2015-10-29,talk.politics.mideast,Author_41,What else do you expect? Israel is trying to portray itself as,What else do you expect? Israel is trying to portray itself as the great democracy. One requirement is to have a leader who previously had an extra-marital affair (e.g. Bill Clinton) It helps if your wife says it's OK....,0
15741,2015-07-26,rec.autos,Author_13,"Hi Javier, (how are things at Corp, my old stomping ground was","Hi Javier, (how are things at Corp, my old stomping ground was c-level?) Vibration when applying the brakes can be caused, on disc brakes at least, by warped rotors. When the brakes are applied, there results uneven pressure on the rotor. Turning the rotors by a brake shop will remedy this problem as long as there is enough rotor width left for turning (i.e. within spec). There could be some possible front end suspension problem but a brake shop should be able to confirm warped rotors by a visual inspection which is free....",1
17770,2016-02-26,talk.politics.mideast,Author_18,"I didnot know that ""Master of wisdom"" can be ""name clling"" too,","I didnot know that ""Master of wisdom"" can be ""name clling"" too, unless you consider yourself deserve-less ! That was only to confuse you! (ha ha ha hey ) ^^^^^^^ are you trying to retaliate and confuse me here. First, my above statement doesnot say that ""the existence of israeli citizens in the WB revoke their right of life"" but it says ""the israeli occupation of the WB revoke the right of life for some/most its citizens - basically revokes the right of for its military men"". Clearly, occupation is an undeclared war; during war, attacks against military targets are...",0
34405,2015-09-21,talk.politics.mideast,Author_1,"Coming from an idiot/crook Armenian, I'd take that as a compliment. Your","Coming from an idiot/crook Armenian, I'd take that as a compliment. Your criminal grandparents committed unheard-of crimes, resorted to all conceivable methods of despotism, organized massacres, poured petrol over babies and burned them, raped women and girls in front of their parents who were bound hand and foot, took girls from their mothers and fathers and appropriated personal property and real estate. And today, they put Azeris in the most unbearable conditions any other nation had ever known in history. Source: John Dewey: ""The New Republic,"" Vol. 40, Nov. 12, 1928, pp. 268-9. ""They [Armenians] traitorously turned Turkish cities over...",0
12799,2016-09-03,rec.autos,Author_4,"While previous Volvos have been essentially very fast tractors, the 3,4 and","While previous Volvos have been essentially very fast tractors, the 3,4 and 8 series are far from 'agricultural' in design or execution (how many FWD tractors have you seen?). You state this like it is a bad thing. :^) (remember, car companies use ad agencies - they don't do their own ads!) Is this true? I know that they had done joint ventures with Renault, but I haven't heard about their subsumption into Renault - does this mean that the French Government now owns Volvo? - anyway, Renault makes some very nice cars, they just don't sell 'em in N....",1
24918,2016-06-08,talk.politics.mideast,Author_23,"From article <1qvgu5INN2np@lynx.unm.edu>, by osinski@chtm.eece.unm.edu (Marek Osinski): Thessaloniki is called Thessaloniki by","From article <1qvgu5INN2np@lynx.unm.edu>, by osinski@chtm.eece.unm.edu (Marek Osinski): Thessaloniki is called Thessaloniki by its inhabitants for the last 2300 years. The city was never called Solun by its inhabitants. Instabul was called Konstantinoupolis from 320 AD until about the 1920s. That's about 1600 years. There many people alive today who were born in a city called Konstantinoupolis. How many people do you know that were born in a city called Solun....",0
73298,2016-06-17,rec.autos,Author_23,"[i agree wholeheartedly!!] not sure about there in CA, but here in","[i agree wholeheartedly!!] not sure about there in CA, but here in US, the manuals are quite often the standard equipment. Of course, FINDING a car with one might be hard, but if you read the sticker on the window, there is usally an additional 2k or so tacked on for that lousy tranny. So you actually ARE paying more, just that it's sometimes hard to find one that is equipped ""standard"". (this applies to MOST cars, but not to the luxoyachts..eg caddilac, licolns, etc..)...",1
62534,2016-08-19,rec.autos,Author_35,Several chemists already have come up with several substitutes for R12. You,"Several chemists already have come up with several substitutes for R12. You don't hear about them because the Mobile Air Conditioning Society (MACS), that is, the people who stand to rake in that $300 to $1000 per retrofit per automobile, have mounted an organized campaign to squash those R12 substitutes out of existence if not ban them altogether (on very shaky technical grounds, at best, on outright lies at worst). Does this piss you off? Yes? Write a letter to your congressman, to your senator, to the president, to the EPA, and to the DOT and complain. Later,...",1
91830,2015-10-09,rec.autos,Author_41,I just entered the market for a Radar Detector and am looking,I just entered the market for a Radar Detector and am looking for any & all advice/recommendations/warnings/etc from anyone in this group. Email is preferred....,1
94675,2015-04-06,talk.politics.mideast,Author_43,Osinski): years. city Are you one of those people who were born,"Osinski): years. city Are you one of those people who were born when Istanbul was called Konstantinopolis? I don't think so! If those people use it because they are used to do so, then I understand. But open any map today (except a few that try to be political) you will see that the name of the city is printed as Istanbul. So, don't try to give any arguments to using Konstantinopolis except to cause some flames, to make some political statement. -- Tankut Atan tankut@iastate.edu...",0
56861,2015-12-03,rec.autos,Author_29,I am considering the purchse of a 1987 VW Jetta GLI with,"I am considering the purchse of a 1987 VW Jetta GLI with 87k miles on it. I recently found out that there are two versions of the GLI -- 8v and 16v. I know of three differences between the two cars that both carry the same name: the 16v version has 20 more horsepower, 4 wheel discs, and a standard sunroof. Oops, that's the difference between the GLI 16v and the regular GL !! So in addition to the engine, what other differences exist between the two models of the Jetta GLI ? More importantly, how can I tell which...",1
94108,2016-05-15,talk.politics.mideast,Author_48,"henrik] My response to the ""shooting down"" of a Turkish airplane over","henrik] My response to the ""shooting down"" of a Turkish airplane over the henrik] Armenian air space was because of the IGNORANT posting of the henrik] person from your Country. Turks and Azeris consistantly WANT to henrik] drag ARMENIA into the KARABAKH conflict with Azerbaijan. The henrik] KARABAKHI-ARMENIANS who have lived in their HOMELAND for 3000 henrik] years (CUT OFF FROM ARMENIA and GIVEN TO AZERIS BY STALIN) are henrik] the ones DIRECTLY involved in the CONFLICT. They are defending henrik] themselves against AZERI AGGRESSION. Agression that has NO MERCY henrik] for INOCENT people that are costantly SHELLED with MIG-23's...",0
65885,2016-07-27,talk.politics.mideast,Author_30,"Peter, I think you are ridiculous here. Stupidity is not a measure","Peter, I think you are ridiculous here. Stupidity is not a measure of how well someone knows our judicial system. I guess Marc meant that he is against death penalty. But no matter what he meant, your statement not justified. Regards,...",0
84668,2015-05-03,rec.autos,Author_16,"They changed the lights and slope of the hood, along with the","They changed the lights and slope of the hood, along with the new grille. Otherwise, it is unchanged. Interestingly, their lack of wood and lack of a grille was a BIG design statement... they tried to defy conventional wisdom and carve their own niche ... unfortunately, sales were only half those of the LEXUS and hence, they now join the pack. I still wonder if much of the problem wasn't the slow start from the initial AD campaign. Personally, I like the Q without the Grille....",1
60723,2016-06-14,talk.politics.mideast,Author_36,I have read that there will be some concrete proposals concerning creation,"I have read that there will be some concrete proposals concerning creation of a ""palestinian police force"" during the talk's next stage. Does anyone knows of the details of this idea? How does it ""fit"" with the differing conceptions listed above?...",0
21746,2015-01-27,talk.politics.mideast,Author_23,"Well, your Armenian grandparents were fascist. As early as 1934, K. S.","Well, your Armenian grandparents were fascist. As early as 1934, K. S. Papazian asserted in 'Patriotism Perverted' that the Armenians 'lean toward Fascism and Hitlerism.'[1] At that time, he could not have foreseen that the Armenians would actively assume a pro-German stance and even collaborate in World War II. His book was dealing with the Armenian genocide of Turkish population of eastern Anatolia. However, extreme rightwing ideological tendencies could be observed within the Dashnagtzoutune long before the outbreak of the Second World War. In 1936, for example, O. Zarmooni of the 'Tzeghagrons' was quoted in the 'Hairenik Weekly:' ""The race...",0
87820,2015-11-03,talk.politics.mideast,Author_22,THE HAMAS WAY of DEATH (Following is a transcript of a recruitment,"THE HAMAS WAY of DEATH (Following is a transcript of a recruitment and training videotape made last summer by the Qassam Battalions, the military arm of Hamas, an Islamic Palestinian group. Hamas figures significantly in the Middle East equation. In December, Israel deported more than 400 Palestinians to Lebanon in response to Hamas's kidnapping and execution of an Israeli soldier. A longer version appears in the May issue of Harper's Magazine, which obtained and translated the tape.) My name is Yasir Hammad al-Hassan Ali. I live in Nuseirat [a refugee camp in the Gaza Strip]. I was born in 1964....",0
86503,2016-11-04,rec.autos,Author_37,This is very curious being that they are both built by Mercury,This is very curious being that they are both built by Mercury in the very same factory. Steve...,1
94040,2015-02-23,rec.autos,Author_31,"no, but somebody's dropped a ford 302 V-8 into the miata, somewhat","no, but somebody's dropped a ford 302 V-8 into the miata, somewhat reminiscent of the shelby cobra. the car's obviously not as nimble as before, but it's supposed to have a near 50/50 weight distribution and handle very well. i'd sure love to drive one....",1
57526,2015-01-19,talk.politics.mideast,Author_20,"Hmm ... Turks sure know how to keep track of deaths, but","Hmm ... Turks sure know how to keep track of deaths, but they seem to lose count around 1.5 million....",0
17104,2016-02-28,talk.politics.mideast,Author_13,Troglodytism does not necessarily imply a low cultural level. The image-conscious Armenians,"Troglodytism does not necessarily imply a low cultural level. The image-conscious Armenians sorely feel a missing glory in their background. Armenians have never achieved statehood and independence, they have always been subservient, and engaged in undermining schemes against their rulers. They committed genocide against the Muslim populations of Eastern Anatolia and Armenian Dictatorship before and during World War I and fully participated in the extermination of the European Jewry during World War II. Belligerence, genocide, back-stabbing, rebelliousness and disloyalty have been the hallmarks of the Armenian history. To obliterate these episodes the Armenians engaged in tailoring history to suit their...",0
55508,2015-02-12,rec.autos,Author_35,Derek.... There is a tool available to reset the service indicator on,"Derek.... There is a tool available to reset the service indicator on BMWs but the lights will come back on after 2-3 weeks. The tool is in fact illegal (in Europe atleast). It is often the case that the unsuspecting punter trots off to buy a used BMW and a few weeks later, all the lights come on! Other than that, I know of no other tool.... anyone else? About changing oil every 15,000 miles.... thats ok.... on newer Audis, they only require it after every 12,000 miles (I am talking about an oil change) Just a query: do you...",1
92240,2015-06-06,rec.autos,Author_11,"just to satiate my curiosity, why would this make you the stupid","just to satiate my curiosity, why would this make you the stupid one? It seems to me, everybody SHOULD be aware enough of what is going on. You do not need to calculate the future position. You need to look at your mirrors a little more. If you glance around, you will be able to tell how much faster than you the car is going. Maybe not precisely, but well enough to know if you should let him around before you try to pass. I know what you are talking about, about the other driver being startled, because i myself...",1
37379,2016-05-05,rec.autos,Author_22,You guys are correct. The Bricklin was produced in Canada. The National,"You guys are correct. The Bricklin was produced in Canada. The National Museum of Science and Technology here in Ottawa has one, and sometimes they put it on display. Most of the time, it stays in storage because the museum doesn't have much room. It's a big deal for a car to be Canadian and that's why they have it. If anybody's a fan, they also have a nice green '73 Riviera that looks like it just came out of the showroom. -- MIKE HARKER OTTAWA, ONTARIO, CANADA VOICE: 613-823-6757...",1
71918,2015-12-05,talk.politics.mideast,Author_7,[snip] In the first place the death of three soldiers on a,"[snip] In the first place the death of three soldiers on a patrol in occupied Lebanese terrritory is NOT an act of terrorism or murder. It is disingeneous to compare their death to that of athletes in Munich or any other act of terrorism or mrder. This exercise is aimed solely at diverting the issue and is far from the truth. I agree that the death of three soldiers on a patrol etc... is not terrorism. That having been said, lets continue. [snip] imagine ???? It is NOT a ""terrorist camp"" as you and the Israelis like to view the...",0
90534,2015-11-07,rec.autos,Author_35,"The SC1/SC2 has a shorter wheel base than the SL/SL1/SL2/SW1/SW2, just a","The SC1/SC2 has a shorter wheel base than the SL/SL1/SL2/SW1/SW2, just a thought. Ithink your right though.........",1
