customer_id,age,gender,tenure,contract_type,monthly_charges,total_charges,calls_to_support,is_tuesday_signup,churn
2561,22,Female,58,2,29.66,1725.31,3,0,0
2562,67,Male,55,0,57.52,3163.67,2,0,0
2563,74,Female,38,0,41.81,1599.32,1,0,0
2564,31,Male,39,0,88.89,3465.5,2,0,1
2565,38,Female,43,1,70.8,3052.27,1,0,0
2566,68,Male,39,0,30.93,1207.13,2,0,0
2567,43,Female,64,0,69.8,4468.99,2,0,0
2568,59,Female,8,0,30.45,241.81,4,0,1
2569,55,Male,59,0,83.69,4948.08,0,0,0
2570,66,Male,39,2,72.44,2829.58,0,0,0
2571,33,Female,12,0,71.83,862.69,1,0,0
2572,40,Female,60,0,52.99,3186.35,0,1,0
2573,22,Female,65,1,49.88,3242.36,2,0,0
2574,51,Female,45,0,60.71,2727.67,2,0,0
2575,39,Male,46,1,46.97,2164.44,1,0,0
2576,37,Female,37,0,40.7,1508.9,1,0,0
2577,20,Male,28,0,61.71,1741.44,0,0,0
2578,63,Female,18,0,76.38,1375.0,0,0,0
2579,45,Male,6,0,85.44,507.75,0,0,0
2580,43,Female,36,2,48.94,1761.16,1,1,0
2581,24,Female,11,0,70.99,774.81,1,0,1
2582,75,Female,8,0,70.0,558.28,1,0,0
2583,36,Male,41,0,51.04,2096.73,2,0,0
2584,38,Male,45,0,73.33,3300.67,0,0,0
2585,25,Male,9,2,49.38,442.18,2,0,0
2586,33,Male,41,2,81.59,3338.36,1,0,0
2587,37,Male,4,0,88.81,359.69,0,0,1
2588,62,Male,60,1,39.75,2386.62,1,0,0
2589,46,Female,38,0,41.8,1596.93,4,0,0
2590,68,Female,2,1,26.65,52.86,0,0,0
2591,71,Male,56,1,28.38,1590.82,2,0,0
2592,67,Female,67,0,40.92,2739.05,4,0,0
2593,25,Male,15,1,50.29,763.61,2,0,0
2594,76,Male,37,1,28.71,1063.09,1,0,0
2595,41,Male,25,1,92.08,2311.31,1,0,0
2596,73,Male,60,1,33.42,2009.85,2,0,0
2597,63,Male,17,1,58.05,980.51,3,0,1
2598,31,Female,45,0,30.34,1367.23,1,0,0
2599,57,Male,7,1,60.04,428.68,1,0,0
2600,67,Male,19,0,75.93,1440.03,3,0,1
2601,63,Male,19,0,70.37,1333.55,5,0,1
2602,57,Male,71,1,31.43,2225.35,3,0,0
2603,58,Female,8,2,64.17,516.83,2,0,0
2604,18,Male,22,1,72.28,1591.42,2,0,0
2605,41,Female,1,0,31.91,33.44,1,0,0
2606,77,Female,6,2,58.01,344.34,2,0,0
2607,73,Female,65,2,40.08,2604.9,0,0,0
2608,19,Male,44,0,42.08,1845.79,2,1,0
2609,34,Female,49,0,75.29,3687.65,1,0,0
2610,78,Male,62,0,50.72,3146.31,1,0,0
2611,27,Male,69,2,52.57,3625.35,2,0,0
2612,44,Male,45,0,50.58,2279.63,1,0,0
2613,35,Male,2,1,91.75,180.08,3,0,1
2614,49,Female,35,0,71.72,2512.99,1,0,0
2615,46,Female,52,1,39.45,2047.33,5,1,0
2616,28,Male,26,2,89.58,2329.99,2,0,0
2617,43,Male,51,0,52.22,2661.03,2,0,0
2618,56,Female,64,0,87.6,5600.84,0,0,0
2619,56,Female,47,2,79.6,3743.29,4,0,0
2620,53,Male,18,0,77.39,1391.77,1,1,1
2621,68,Male,27,2,91.48,2462.87,2,0,0
2622,29,Female,70,2,50.33,3520.86,2,0,0
2623,60,Male,32,0,73.43,2339.7,3,0,0
2624,53,Female,39,1,87.55,3412.91,1,0,0
2625,33,Male,64,0,38.64,2470.85,1,0,0
2626,75,Female,43,2,66.65,2862.55,2,0,0
2627,20,Male,11,1,81.93,898.1,1,0,0
2628,72,Female,49,1,89.93,4407.86,3,0,0
2629,27,Female,32,0,46.98,1498.82,1,0,0
2630,73,Female,11,1,81.91,899.93,0,0,0
2631,66,Female,44,1,50.62,2228.97,3,0,0
2632,29,Female,42,0,70.26,2953.78,0,0,0
2633,41,Female,31,1,70.6,2186.89,1,0,0
2634,48,Male,35,1,30.13,1062.32,1,0,0
2635,55,Female,21,0,90.71,1905.04,4,0,1
2636,55,Female,20,2,80.73,1614.89,0,0,0
2637,24,Male,71,1,39.92,2823.17,1,0,0
2638,34,Male,68,0,32.48,2196.52,3,0,0
2639,51,Female,39,2,39.0,1520.25,1,0,0
2640,48,Male,8,0,69.15,558.82,0,0,0
2641,50,Female,9,2,65.94,593.78,2,0,0
2642,54,Male,49,0,85.28,4181.31,0,1,0
2643,39,Male,49,2,33.57,1636.43,5,0,0
2644,23,Male,10,1,79.84,799.33,2,0,0
2645,61,Male,68,0,39.61,2704.89,2,0,0
2646,47,Female,45,0,29.1,1307.97,3,0,0
2647,53,Male,14,0,54.55,762.66,1,1,1
2648,20,Male,42,1,57.08,2400.92,3,1,1
2649,60,Male,10,2,64.01,642.16,0,0,0
2650,19,Male,14,0,70.43,982.29,0,0,0
2651,30,Female,61,1,46.4,2822.91,3,0,0
2652,46,Male,40,2,60.4,2415.25,0,0,0
2653,22,Female,33,2,71.54,2357.58,2,0,0
2654,22,Female,45,0,39.16,1767.99,1,0,0
2655,30,Male,51,0,49.19,2508.0,2,0,0
2656,35,Female,23,2,69.17,1590.8,1,0,0
2657,46,Female,66,0,37.74,2481.15,2,0,0
2658,53,Male,44,0,31.07,1369.84,1,0,0
2659,27,Male,53,0,90.26,4794.19,1,0,0
2660,20,Female,33,1,69.03,2276.88,1,0,0
2661,68,Female,11,0,25.99,287.5,1,1,1
2662,54,Female,61,1,38.58,2345.62,0,1,0
2663,43,Male,11,0,69.95,769.21,0,0,0
2664,71,Male,60,2,75.47,4527.57,5,0,0
2665,42,Male,42,1,90.98,3825.38,2,0,0
2666,35,Female,70,1,70.07,4904.34,0,0,0
2667,20,Male,14,0,32.01,444.17,1,0,0
2668,31,Male,68,0,69.66,4736.12,2,0,0
2669,76,Male,26,0,89.82,2339.36,1,0,1
2670,76,Male,1,0,61.33,67.0,2,0,1
2671,63,Female,11,1,51.74,575.4,1,0,0
2672,52,Female,58,0,40.75,2366.65,3,1,0
2673,37,Female,69,1,78.36,5396.96,1,0,0
2674,53,Male,5,1,91.14,460.62,0,0,0
2675,41,Female,45,0,47.08,2115.94,0,1,0
2676,19,Male,24,2,67.11,1612.15,1,0,0
2677,77,Male,47,0,30.37,1425.74,2,0,0
2678,43,Male,15,0,41.46,616.76,1,0,1
2679,36,Male,69,0,29.32,2026.59,0,0,0
2680,51,Male,62,0,63.3,3923.61,1,0,0
2681,33,Male,15,1,53.66,812.15,0,0,0
2682,46,Male,68,0,69.62,4728.37,2,1,0
2683,60,Male,50,0,50.59,2532.75,0,0,0
2684,33,Male,2,1,92.4,187.18,1,0,1
2685,41,Male,56,0,76.17,4269.72,3,0,0
2686,27,Female,45,2,60.82,2744.17,3,0,0
2687,47,Female,66,2,46.95,3094.86,2,0,0
2688,34,Male,50,0,75.14,3748.47,2,0,0
2689,51,Female,29,1,79.86,2321.24,0,1,1
2690,34,Female,37,1,38.45,1420.5,2,0,0
2691,32,Female,46,0,67.32,3094.6,2,1,0
2692,48,Female,51,1,90.11,4594.19,0,0,0
2693,34,Male,59,0,68.14,4027.49,1,0,0
2694,23,Male,26,2,81.44,2113.14,0,0,0
2695,24,Female,41,0,71.18,2924.18,1,0,0
2696,21,Male,1,1,91.24,82.25,2,0,0
2697,44,Male,15,0,38.73,582.54,1,0,0
2698,54,Male,12,0,49.0,592.75,1,0,0
2699,37,Female,36,0,51.69,1851.71,0,1,0
2700,65,Male,41,2,81.1,3331.04,0,0,0
2701,29,Female,37,0,53.43,1977.89,1,0,0
2702,22,Male,61,2,87.45,5338.1,1,0,0
2703,45,Female,40,0,68.51,2746.04,3,0,0
2704,28,Male,44,1,57.88,2545.93,1,0,0
2705,20,Male,36,2,65.81,2363.04,0,0,0
2706,41,Male,42,0,49.29,2078.29,1,0,0
2707,19,Male,61,0,76.42,4659.91,0,0,0
2708,20,Female,13,2,47.97,621.44,1,0,0
2709,42,Male,48,2,90.22,4330.2,1,0,0
2710,50,Male,9,1,44.38,394.48,3,0,0
2711,50,Male,19,0,51.01,965.17,1,1,1
2712,59,Male,8,0,28.16,224.96,0,1,1
2713,76,Female,8,1,42.15,335.35,3,1,1
2714,73,Female,2,0,33.34,64.1,0,0,0
2715,29,Male,63,1,25.6,1598.52,4,0,0
2716,68,Male,19,1,50.3,943.38,0,0,0
2717,46,Male,61,0,58.03,3536.72,1,0,0
2718,55,Male,52,1,40.65,2113.1,0,0,0
2719,21,Female,47,0,47.65,2239.59,2,0,0
2720,78,Male,29,0,49.24,1437.08,1,0,0
2721,52,Female,30,2,67.46,2023.32,1,0,0
2722,55,Male,39,0,38.96,1517.75,0,0,0
2723,55,Female,52,1,29.85,1555.36,1,0,0
2724,45,Female,19,1,66.26,1256.81,0,0,0
2725,42,Female,31,2,79.32,2462.58,1,1,0
2726,76,Male,55,0,29.72,1632.82,0,0,0
2727,31,Male,6,2,69.98,422.74,1,0,0
2728,42,Male,51,2,82.56,4211.54,0,0,0
2729,21,Female,64,1,59.13,3774.07,1,0,0
2730,78,Female,2,0,67.01,137.42,1,0,1
2731,63,Female,71,2,27.27,1933.06,1,0,0
2732,55,Male,48,2,48.47,2326.45,3,0,0
2733,36,Male,70,0,26.93,1876.6,1,0,0
2734,59,Male,56,0,61.86,3472.25,0,0,0
2735,23,Male,17,2,72.74,1241.27,2,0,0
2736,79,Female,65,0,67.39,4372.7,0,1,0
2737,56,Female,51,1,42.89,2185.23,2,0,0
2738,75,Female,34,0,47.46,1609.99,1,0,0
2739,20,Male,53,0,51.42,2720.93,1,0,0
2740,49,Female,10,2,68.23,683.07,2,0,0
2741,40,Male,57,0,63.51,3622.28,1,0,0
2742,26,Male,15,0,69.08,1036.44,2,0,1
2743,27,Male,30,0,50.71,1519.26,0,0,0
2744,35,Female,39,1,69.48,2703.34,1,0,0
2745,24,Female,39,1,32.77,1268.15,3,0,0
2746,49,Female,6,1,39.57,228.53,1,0,0
2747,42,Male,55,1,80.98,4447.1,0,0,0
2748,19,Female,70,1,50.5,3527.79,3,0,0
2749,53,Female,48,2,90.02,4314.64,2,1,0
2750,41,Male,42,0,60.35,2533.93,0,0,0
2751,37,Female,4,2,56.87,234.36,1,0,0
2752,74,Male,35,0,72.79,2540.98,2,0,1
2753,53,Male,20,0,62.18,1247.43,2,0,0
2754,78,Male,26,0,51.59,1342.57,1,0,0
2755,64,Male,6,0,80.73,488.27,2,0,1
2756,77,Male,34,1,68.02,2311.7,3,0,0
2757,41,Female,67,0,71.38,4783.13,2,0,0
2758,67,Female,20,1,82.23,1641.13,3,0,0
2759,77,Male,34,0,47.36,1622.96,3,0,0
2760,57,Female,67,1,31.78,2129.88,1,0,0
2761,44,Female,14,1,69.49,980.38,3,0,1
2762,53,Male,23,1,52.89,1208.55,1,0,0
2763,60,Female,52,0,49.24,2562.61,6,0,0
2764,42,Male,7,0,69.94,494.13,1,0,1
2765,19,Male,58,0,41.91,2437.27,1,0,0
2766,58,Male,6,0,30.51,176.98,2,0,1
2767,35,Male,37,1,30.36,1119.72,1,0,0
2768,70,Female,30,0,50.05,1504.43,1,0,0
2769,77,Female,42,2,42.47,1789.21,1,0,0
2770,42,Female,26,0,90.32,2354.82,3,1,1
2771,32,Female,26,1,76.51,1986.93,1,1,0
2772,41,Female,31,0,49.5,1525.97,3,1,1
2773,18,Female,34,0,29.34,1000.84,2,0,0
2774,54,Female,30,2,66.17,1986.21,3,0,0
2775,55,Male,15,1,32.66,493.64,2,0,0
2776,27,Female,53,1,69.67,3688.51,2,0,0
2777,18,Female,42,1,48.26,2029.43,2,1,0
2778,43,Female,13,0,48.05,626.47,2,0,0
2779,33,Female,56,2,30.05,1681.04,0,0,0
2780,27,Male,62,1,77.59,4803.88,1,0,0
2781,55,Female,66,0,46.77,3091.08,1,0,0
2782,20,Female,11,1,48.94,541.14,1,0,0
2783,58,Male,36,0,78.0,2808.3,3,0,1
2784,51,Male,64,1,94.54,6047.51,3,0,0
2785,56,Male,59,0,38.58,2267.9,1,0,0
2786,56,Female,44,1,71.98,3170.96,3,0,0
2787,21,Male,8,0,37.89,302.6,1,1,1
2788,28,Female,64,0,79.88,5115.69,1,0,0
2789,75,Female,30,2,42.78,1291.3,1,0,0
2790,61,Male,68,2,90.43,6147.75,1,0,0
2791,29,Female,42,1,50.14,2115.48,2,1,0
2792,32,Male,62,2,90.88,5633.2,1,0,0
2793,79,Male,41,0,38.88,1596.14,0,0,0
2794,73,Female,14,2,76.87,1078.47,4,0,0
2795,70,Male,4,1,51.38,195.47,2,0,1
2796,78,Male,11,0,56.1,626.54,2,0,0
2797,53,Female,25,1,52.11,1305.98,2,1,0
2798,76,Male,52,1,59.39,3088.28,1,1,0
2799,43,Male,26,0,40.13,1038.04,2,0,0
2800,70,Female,51,0,71.06,3624.78,0,0,0
2801,54,Male,60,0,33.69,2023.68,3,0,0
2802,25,Male,70,0,51.08,3583.75,0,0,0
2803,20,Female,23,0,40.53,944.14,0,0,0
2804,57,Female,23,0,26.45,607.1,4,0,0
2805,70,Male,30,0,50.02,1503.44,4,0,1
2806,53,Male,33,0,49.09,1618.6,2,1,1
2807,54,Male,29,1,31.28,898.61,1,0,0
2808,72,Male,49,0,50.23,2462.95,1,0,0
2809,22,Male,39,0,50.52,1966.5,0,0,0
2810,54,Male,67,1,57.72,3864.38,1,0,0
2811,20,Female,51,1,66.68,3399.8,0,0,0
2812,36,Female,15,2,72.8,1087.16,3,0,0
2813,62,Female,62,1,73.29,4546.07,2,1,0
2814,40,Male,17,0,48.64,819.71,5,0,1
2815,57,Female,57,1,50.92,2900.16,0,0,0
2816,68,Male,31,2,60.66,1881.69,3,0,0
2817,49,Female,47,0,37.04,1744.0,3,0,0
2818,69,Male,25,0,48.59,1216.34,2,0,0
2819,18,Male,35,0,43.61,1517.48,2,0,0
2820,63,Female,15,1,70.35,1056.27,3,1,1
2821,39,Male,9,0,31.62,286.69,0,1,1
2822,63,Female,62,0,41.57,2575.87,1,0,0
2823,24,Male,24,1,74.17,1771.84,0,0,0
2824,69,Female,21,1,50.47,1057.84,2,0,0
2825,30,Female,7,0,68.15,481.75,1,1,1
2826,78,Female,66,2,68.06,4493.06,2,1,0
2827,64,Male,61,1,87.76,5346.98,1,0,0
2828,34,Female,66,2,58.87,3884.49,3,0,0
2829,56,Male,49,1,51.65,2529.9,0,1,0
2830,21,Male,30,1,90.32,2709.04,1,0,0
2831,70,Female,22,0,29.49,646.34,0,0,0
2832,53,Female,50,2,51.41,2569.1,2,0,0
2833,56,Male,11,0,52.3,579.34,2,0,1
2834,48,Male,15,0,72.02,1087.81,0,0,1
2835,52,Male,11,0,90.92,999.97,0,0,0
2836,39,Male,42,1,60.27,2539.14,2,0,0
2837,70,Female,1,1,80.12,84.24,1,1,1
2838,74,Male,43,2,27.19,1165.52,0,0,0
2839,20,Female,41,0,56.45,2321.14,1,0,0
2840,34,Female,18,2,46.05,827.05,3,0,0
2841,19,Female,71,0,70.23,4980.09,2,0,0
2842,25,Male,13,0,51.08,657.2,0,0,0
2843,38,Male,1,0,89.74,93.22,0,0,1
2844,42,Female,37,1,38.15,1411.65,0,0,0
2845,42,Male,19,1,50.01,947.89,1,0,0
2846,79,Male,35,0,73.65,2577.26,0,0,0
2847,56,Female,70,0,50.41,3529.94,2,0,0
2848,38,Male,12,0,59.61,708.15,0,0,0
2849,40,Female,24,1,62.03,1496.59,1,1,0
2850,19,Male,9,0,47.77,430.49,0,0,1
2851,30,Female,46,2,71.61,3290.82,2,0,0
2852,64,Male,22,0,49.26,1086.67,1,0,0
2853,51,Male,68,1,47.72,3231.0,2,0,0
2854,63,Female,32,1,40.38,1286.49,1,0,0
2855,62,Female,38,0,81.55,3096.33,1,0,0
2856,78,Male,17,2,59.1,1002.74,3,0,0
2857,40,Male,13,0,32.41,413.16,3,0,0
2858,71,Female,41,0,49.81,2038.32,1,0,0
2859,22,Female,10,1,40.74,398.66,1,0,0
2860,54,Female,13,1,30.83,403.24,2,0,0
2861,36,Female,66,1,48.78,3217.21,2,0,0
2862,25,Male,56,1,86.76,4860.63,2,1,0
2863,55,Male,39,1,71.05,2765.63,1,0,0
2864,39,Female,3,0,72.04,216.35,0,0,0
2865,24,Male,19,1,69.98,1325.31,5,0,1
2866,74,Male,47,0,29.75,1402.63,3,0,0
2867,61,Female,68,2,58.76,3998.81,3,0,0
2868,60,Male,19,0,59.57,1130.28,0,0,0
2869,45,Male,29,0,51.97,1510.23,2,1,1
2870,45,Female,13,2,65.52,847.53,4,0,0
2871,44,Female,12,1,67.29,799.3,1,0,0
2872,56,Female,46,1,67.33,3096.91,0,0,0
2873,41,Female,46,0,41.57,1911.64,1,0,0
2874,18,Female,71,1,90.75,6445.04,1,0,0
2875,49,Female,29,2,51.75,1501.31,1,1,0
2876,77,Female,49,2,38.92,1896.88,1,1,0
2877,73,Female,13,2,82.41,1073.11,4,0,0
2878,77,Female,37,1,48.1,1778.12,1,0,0
2879,50,Female,40,2,81.87,3270.15,0,0,0
2880,49,Male,28,1,72.27,2024.34,0,0,0
2881,49,Female,16,0,71.33,1144.43,1,0,0
2882,46,Female,65,1,33.29,2171.19,1,0,0
2883,34,Male,4,1,89.31,360.24,1,0,1
2884,73,Female,36,1,61.86,2223.2,0,0,0
2885,70,Female,38,1,51.83,1971.45,2,0,0
2886,18,Male,68,0,70.87,4814.22,3,0,0
2887,49,Female,44,0,28.93,1274.28,1,0,0
2888,22,Male,20,0,68.54,1371.95,3,0,1
2889,41,Male,49,1,72.18,3534.42,0,0,0
2890,62,Male,64,1,69.54,4449.34,0,0,0
2891,78,Female,35,1,49.64,1747.15,1,1,0
2892,32,Male,10,1,69.2,686.11,0,0,0
2893,54,Female,7,1,64.79,454.67,2,0,0
2894,21,Male,1,1,88.79,83.32,3,1,1
2895,55,Female,29,2,58.19,1688.07,0,0,0
2896,55,Male,42,1,70.05,2953.94,1,1,0
2897,70,Female,54,0,42.98,2316.63,0,0,0
2898,74,Female,70,1,31.41,2189.66,0,0,0
2899,33,Female,40,1,59.9,2395.06,2,0,0
2900,26,Male,28,0,96.61,2705.16,6,1,1
2901,26,Female,36,1,40.98,1471.3,3,0,0
2902,50,Female,29,2,64.5,1870.72,3,0,0
2903,25,Male,9,2,90.27,807.36,3,0,0
2904,59,Male,21,0,71.17,1503.02,1,0,0
2905,27,Male,48,0,31.38,1509.31,0,1,0
2906,37,Female,43,2,90.96,3911.15,2,0,0
2907,65,Male,67,0,70.47,4723.62,1,0,0
2908,21,Female,59,0,69.93,4132.32,0,0,0
2909,37,Female,26,0,49.1,1274.77,3,0,0
2910,26,Male,52,0,50.16,2610.14,0,0,0
2911,68,Male,18,1,30.63,550.45,0,0,0
2912,79,Female,10,2,68.86,696.72,3,0,0
2913,48,Female,71,2,31.25,2218.46,3,1,0
2914,74,Female,71,0,91.73,6510.73,1,0,0
2915,24,Male,12,1,50.96,612.4,1,0,0
2916,52,Female,12,2,40.65,494.28,3,0,0
2917,49,Female,5,0,72.47,356.41,1,0,1
2918,20,Male,62,0,55.29,3428.15,0,1,0
2919,65,Male,41,1,36.9,1525.0,1,0,0
2920,37,Male,54,1,72.62,3920.63,3,0,0
2921,60,Male,47,0,49.57,2335.26,1,0,0
2922,58,Male,21,2,71.53,1502.02,0,0,0
2923,33,Female,26,1,50.32,1305.52,1,0,0
2924,52,Female,71,2,67.81,4803.23,1,0,0
2925,52,Male,4,1,69.15,271.39,4,0,1
2926,52,Female,41,2,28.31,1157.7,0,1,0
2927,56,Male,27,0,38.88,1047.4,4,0,0
2928,36,Male,13,0,48.97,633.46,0,0,0
2929,69,Female,10,0,38.39,389.79,3,0,0
2930,51,Female,48,1,50.59,2425.94,0,0,0
2931,69,Female,33,0,31.97,1050.33,1,0,0
2932,75,Female,16,0,74.14,1182.8,1,0,0
2933,22,Female,55,0,40.63,2238.28,1,0,0
2934,60,Male,59,0,30.84,1816.53,1,0,0
2935,51,Male,25,0,91.42,2280.35,2,0,1
2936,45,Male,19,0,29.24,552.43,1,0,0
2937,32,Female,1,1,48.63,47.23,1,0,0
2938,40,Female,28,1,90.53,2533.85,3,0,0
2939,75,Female,39,0,30.04,1163.79,0,0,0
2940,78,Female,68,2,51.28,3484.22,2,0,0
2941,64,Female,59,1,51.43,3029.58,2,0,0
2942,66,Female,61,1,71.28,4346.42,2,0,0
2943,37,Male,40,0,70.07,2803.48,1,0,0
2944,21,Female,27,2,93.82,2536.15,1,0,0
2945,58,Female,13,1,91.25,1194.34,1,0,0
2946,22,Female,66,2,72.12,4762.41,1,0,0
2947,20,Male,46,0,59.11,2718.32,2,1,0
2948,39,Female,37,0,71.25,2632.77,0,0,0
2949,65,Male,11,0,80.51,883.82,0,0,0
2950,18,Female,7,0,40.26,295.86,3,0,1
2951,63,Female,70,0,57.96,4059.41,1,0,0
2952,22,Female,65,2,67.61,4391.51,1,0,0
2953,49,Female,31,0,64.19,1986.71,1,0,0
2954,75,Male,38,0,91.33,3464.57,1,1,1
2955,41,Female,10,0,59.62,586.17,4,0,1
2956,32,Female,1,0,48.73,46.93,2,0,1
2957,68,Male,9,0,37.88,341.63,1,1,1
2958,62,Male,49,0,80.31,3931.53,2,0,0
2959,61,Male,55,1,93.01,5104.09,2,0,0
2960,31,Female,22,2,90.57,1992.6,0,0,0
2961,77,Female,62,1,27.33,1688.53,1,0,0
2962,60,Female,58,0,40.87,2378.81,1,0,0
2963,73,Male,20,1,72.19,1442.96,2,0,0
2964,27,Female,9,2,53.47,479.58,3,0,0
2965,46,Female,50,0,69.82,3491.73,3,0,0
2966,78,Female,27,0,93.14,2508.44,1,0,0
2967,28,Male,69,2,90.21,6230.16,2,0,0
2968,27,Male,69,0,30.63,2120.93,1,0,0
2969,64,Male,63,0,48.0,3021.58,0,0,0
2970,45,Male,1,1,72.27,71.25,0,0,0
2971,26,Male,58,0,79.7,4626.71,0,0,0
2972,30,Female,69,0,64.53,4458.46,3,0,0
2973,26,Male,48,1,68.88,3301.59,4,0,0
2974,18,Female,13,1,50.1,653.78,0,1,0
2975,50,Male,22,1,49.86,1095.4,1,0,0
2976,63,Male,16,1,71.23,1151.17,5,0,1
2977,39,Male,47,2,70.14,3295.77,1,1,0
2978,46,Female,52,2,80.96,4205.61,3,0,0
2979,59,Male,40,0,80.51,3213.4,0,0,0
2980,29,Male,18,0,80.91,1454.96,1,0,0
2981,26,Male,64,0,49.7,3182.73,0,0,0
2982,61,Female,21,0,31.43,669.38,0,0,0
2983,23,Male,55,1,78.75,4326.29,1,0,0
2984,42,Female,6,1,65.51,390.78,1,0,0
2985,76,Male,20,1,31.53,633.19,1,0,0
2986,22,Male,40,1,49.83,1999.51,1,0,0
2987,64,Male,58,0,72.77,4214.5,0,0,0
2988,52,Male,12,1,60.76,733.43,1,0,0
2989,54,Female,46,1,72.75,3352.56,1,1,1
2990,27,Female,13,0,71.24,931.27,0,1,1
2991,63,Female,8,0,89.6,716.53,0,0,0
2992,56,Male,30,0,30.61,922.38,1,0,0
2993,68,Male,21,2,41.51,871.88,1,0,0
2994,37,Male,65,1,90.19,5853.76,2,0,0
2995,57,Female,60,1,29.16,1746.0,4,0,0
2996,56,Male,45,0,45.86,2068.15,2,0,0
2997,42,Female,5,0,80.49,402.29,1,0,0
2998,73,Female,25,0,49.33,1235.92,0,0,0
2999,45,Male,46,1,79.8,3671.74,2,0,0
3000,41,Male,56,2,69.2,3878.27,0,0,0
3001,79,Male,37,0,30.02,1108.29,2,0,0
3002,72,Female,7,0,70.12,489.65,3,0,1
3003,40,Male,24,1,71.69,1711.36,2,0,0
3004,77,Male,37,1,71.13,2634.37,2,1,0
3005,54,Male,18,0,90.57,1634.03,1,0,1
3006,62,Male,51,0,49.73,2537.99,1,0,0
3007,24,Female,28,1,62.17,1750.46,0,0,0
3008,37,Male,8,1,51.53,410.78,1,0,0
3009,55,Female,23,0,51.92,1188.6,2,0,1
3010,50,Female,22,0,58.73,1297.49,2,0,0
3011,30,Male,40,0,49.34,1981.98,1,0,0
3012,31,Male,46,1,71.08,3269.58,0,0,0
3013,26,Female,59,0,51.73,3051.99,0,1,0
3014,63,Female,35,0,38.04,1331.76,0,0,0
3015,53,Female,4,0,67.18,269.19,2,0,1
3016,44,Female,7,2,68.19,478.0,1,0,0
3017,76,Female,46,0,61.64,2835.29,2,0,0
3018,78,Male,8,0,82.05,655.66,0,0,1
3019,21,Male,37,2,32.57,1205.15,2,0,0
3020,22,Male,18,2,77.79,1397.87,1,0,0
3021,39,Male,38,1,60.47,2293.67,3,0,0
3022,49,Male,46,0,39.1,1794.48,2,0,0
3023,48,Female,42,0,61.23,2564.93,3,0,0
3024,68,Female,8,0,51.89,419.05,1,0,1
3025,22,Female,44,2,70.25,3095.67,1,0,0
3026,73,Male,36,0,60.24,2170.55,0,0,0
3027,60,Female,24,0,44.05,1050.45,4,0,0
3028,78,Male,66,1,70.32,4639.0,1,0,0
3029,51,Female,71,2,39.35,2791.03,2,0,0
3030,44,Male,70,1,82.17,5751.56,2,0,0
3031,67,Male,51,0,69.05,3526.64,5,1,1
3032,32,Male,63,1,50.32,3169.35,1,0,0
3033,63,Female,9,0,66.69,595.05,1,0,0
3034,39,Female,48,1,47.49,2279.88,2,0,0
3035,74,Male,41,1,53.93,2211.18,1,0,0
3036,53,Female,54,0,39.83,2149.32,3,0,0
3037,79,Female,65,1,91.91,5981.17,1,0,0
3038,78,Male,59,2,71.37,4209.95,1,0,0
3039,75,Male,21,2,67.17,1414.46,0,0,0
3040,43,Male,66,2,46.78,3098.39,3,0,0
3041,77,Female,59,0,70.89,4179.95,3,0,0
3042,59,Female,34,0,68.78,2339.23,2,0,0
3043,26,Male,39,0,66.37,2592.85,2,0,0
3044,72,Male,69,1,47.59,3292.04,1,0,0
3045,46,Male,29,0,33.66,979.01,0,0,0
3046,77,Female,30,1,69.91,2091.63,2,0,1
3047,46,Male,60,1,51.19,3071.58,1,0,0
3048,41,Male,27,2,70.01,1897.38,1,0,0
3049,31,Male,62,0,48.33,2999.0,2,0,0
3050,49,Female,9,0,50.58,455.46,0,0,0
3051,61,Male,38,1,79.88,3041.26,2,0,0
3052,55,Female,60,2,51.12,3066.12,2,0,0
3053,63,Female,27,0,48.63,1315.78,2,0,0
3054,23,Male,71,2,92.77,6580.46,2,0,0
3055,66,Female,50,0,41.17,2051.95,4,0,0
3056,25,Female,43,0,87.84,3784.22,2,0,0
3057,74,Female,57,0,44.84,2558.67,0,0,0
3058,47,Female,7,0,31.31,212.22,1,0,0
3059,61,Female,52,1,59.89,3110.89,2,0,0
3060,70,Male,21,1,48.54,1014.2,4,0,0
3061,57,Male,28,2,69.72,1952.49,0,0,0
3062,73,Male,16,1,73.47,1175.49,4,0,0
3063,26,Male,67,2,41.76,2797.71,3,0,0
3064,70,Male,53,1,81.54,4323.27,1,1,0
3065,76,Female,35,1,48.76,1704.2,0,0,0
3066,45,Female,21,0,33.89,718.43,1,0,0
3067,31,Male,54,0,51.12,2759.59,2,0,0
3068,78,Female,51,0,92.13,4699.76,1,1,0
3069,47,Male,47,0,56.96,2682.97,4,0,0
3070,50,Male,52,0,28.43,1476.66,2,1,0
3071,30,Female,47,0,70.4,3301.05,1,0,0
3072,38,Female,64,0,69.72,4458.81,1,0,0
3073,75,Female,4,0,68.42,274.31,3,0,1
3074,21,Male,7,2,48.23,344.95,2,0,0
3075,22,Male,67,0,35.11,2350.41,0,0,0
3076,23,Female,48,1,90.92,4369.62,0,0,0
3077,59,Female,19,2,49.86,954.06,4,0,0
3078,59,Male,53,1,30.51,1616.73,0,1,0
3079,62,Male,48,0,68.94,3310.99,1,0,0
3080,72,Female,16,0,66.42,1059.24,3,0,1
3081,29,Male,17,0,64.24,1094.2,1,1,1
